anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi,landsat_ndvi,landsat_evi,landsat_ndwi,modis_ndvi,modis_evi,era5_temp_c,era5_precip_mm,year,primary_ndvi,doy,ndvi_climatology_mean,ndvi_climatology_std,ndvi_zscore,n_reference_years,status,crop_type
AOI-0008,2020-10-27,0.1448583119360895,0.071026703340799,-0.2716186563219587,,,,,,,,2020,0.1448583119360895,301,0.24077851689756297,0.07851793272737445,-1.2216343659291464,8,Угнетение биомассы,озимая пшеница
AOI-0008,2021-04-02,0.3369478569160772,0.2016284885678676,-0.3739021115588034,,,,,,,,2021,0.3369478569160772,92,0.42569489209000255,0.21603368697577838,-0.4108018356594341,15,Штатное развитие,озимая пшеница
AOI-0008,2021-04-06,,,,0.4664002524162438,0.2773534991003182,-0.4297541571434722,,,,,2021,0.4664002524162438,96,0.4206429649467174,0.218590020459519,0.20932926111327327,15,Штатное развитие,озимая пшеница
AOI-0008,2021-04-07,,,,,,,0.5079663223140496,0.2759615702479339,,,2021,0.5079663223140496,97,0.4168184384060009,0.21754220923150933,0.41898941924897304,15,Штатное развитие,озимая пшеница
AOI-0008,2021-04-15,0.5558771361736407,0.3124693966955618,-0.5166411781961919,,,,,,,,2021,0.5558771361736407,105,0.4906705314142443,0.2290772987210908,0.28464891599227177,15,Штатное развитие,озимая пшеница
AOI-0008,2021-04-22,0.3268732786860044,0.2957341793061157,-0.2902206604464975,0.752225133919009,0.4346828646050039,-0.6721245321150635,,,,,2021,0.3268732786860044,112,0.5540796088559471,0.2471632289463847,-0.9192561981751294,15,Штатное развитие,озимая пшеница
AOI-0008,2021-04-23,,,,,,,0.751051652892562,0.583870041322314,,,2021,0.751051652892562,113,0.5500860895073098,0.25461420442085514,0.789294390870172,15,Штатное развитие,озимая пшеница
AOI-0008,2021-04-30,0.4015892495487614,1.4393193646575722,-0.2654793700409453,,,,,,,,2021,0.4015892495487614,120,0.5863037514392188,0.25583356123741385,-0.7220104391192134,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-02,0.8669235262363251,0.728619065467994,-0.7259729241709733,,,,,,,,2021,0.8669235262363251,122,0.6095701821679059,0.25405079050213364,1.0129995799649274,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-05,0.9030142009412634,0.7662939282068121,-0.7711704638148862,,,,,,,,2021,0.9030142009412634,125,0.6117091231538311,0.24779623364311473,1.17558315356391,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-08,,,,0.8677805941166922,0.7384676635995171,-0.766172750752433,,,,,2021,0.8677805941166922,128,0.6288816221150797,0.24114009464834232,0.9907061384793844,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-09,,,,,,,0.790213429752066,0.6478469008264462,,,2021,0.790213429752066,129,0.6298696094264472,0.24746280450389985,0.6479511967346667,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-12,0.8831815015267249,0.909627897322845,-0.7207017577552195,,,,,,,,2021,0.8831815015267249,132,0.6481690547168261,0.23717023068845255,0.9909019615476609,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-15,0.846715912306112,0.8183017612271591,-0.7163912983025965,,,,,,,,2021,0.846715912306112,135,0.6438204578577184,0.23208783642514066,0.8742183889237859,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-16,,,,0.8717235996196189,0.7659520307962475,-0.7623042303267029,,,,,2021,0.8717235996196189,136,0.6642914205584065,0.22123453680293279,0.9376121018843679,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-17,0.8494128930575001,0.8731908673353423,-0.7270814221724695,,,,,,,,2021,0.8494128930575001,137,0.6635979799564709,0.2092755856497128,0.88789579789803,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-20,0.9041194279369508,0.8497435324491104,-0.782751399787266,,,,,,,,2021,0.9041194279369508,140,0.681193901919689,0.21132967467669755,1.0548709089639405,15,Штатное развитие,озимая пшеница
AOI-0008,2021-05-25,0.8073091065673669,0.9050115351475494,-0.6899574658013946,,,,0.8434495867768596,0.6577363636363636,,,2021,0.8073091065673669,145,0.6989584176201363,0.17647138773544846,0.6139844557105262,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-06,0.7994819804062189,0.7985846986442872,-0.6400044153816017,,,,,,,,2021,0.7994819804062189,157,0.6022394137923839,0.2093793518644131,0.9420344692898015,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-09,0.756098845740357,0.6347944303921256,-0.6130781344282448,0.7350605468718548,0.6181543280768553,-0.6446517091003898,,,,,2021,0.756098845740357,160,0.5873790360766161,0.22350196430828462,0.7548918426104719,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-10,,,,,,,0.5968219008264463,0.3969404958677686,,,2021,0.5968219008264463,161,0.5740714628958853,0.22399106416714346,0.10156850682929236,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-11,0.4916591291227117,0.4924328776486568,-0.4199280772741683,,,,,,,,2021,0.4916591291227117,162,0.5599756968609897,0.22606713801922118,-0.30219592434734777,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-16,0.4332292338883015,0.3004139604688264,-0.4471130759799934,,,,,,,,2021,0.4332292338883015,167,0.48616470755578434,0.2178865087238878,-0.24294975387652043,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-19,0.2929412742259475,0.2045941018521377,-0.4121963474590821,,,,,,,,2021,0.2929412742259475,170,0.41640094957492046,0.2017344459427495,-0.6119910497784288,15,Штатное развитие,озимая пшеница
AOI-0008,2021-06-21,0.1954984950252971,0.1418864530908691,-0.3807669238494583,,,,,,,,2021,0.1954984950252971,172,0.39211923888500555,0.19605418873322913,-1.0028897884311476,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-06-26,0.1626658736258255,0.124455659129648,-0.3597758539375782,,,,0.2588911157024793,0.1822613636363636,,,2021,0.1626658736258255,177,0.3498457983516574,0.1637370305634555,-1.143174052208619,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-06-29,0.1903430455064227,0.1781265704295237,-0.3545111333196855,,,,,,,,2021,0.1903430455064227,180,0.32120881080805636,0.15712898403401152,-0.8328556701754463,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-01,0.1710090837543161,0.1731005463007519,-0.329821096681545,,,,,,,,2021,0.1710090837543161,182,0.3132344142269858,0.15463695815715808,-0.9197369902227744,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-03,,,,0.2516296736184693,0.2003303620408698,-0.4087253277067233,,,,,2021,0.2516296736184693,184,0.3033151831168414,0.1542439517677471,-0.3350893756676931,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-09,0.1726501399742893,0.1533322424003861,-0.3031721405317865,,,,,,,,2021,0.1726501399742893,190,0.2526519641716883,0.10042728803395279,-0.7966144039491707,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-11,0.1597849726483415,0.1400806779289557,-0.3148766704798013,0.1897966457964429,0.1406192863223251,-0.3449319409955353,,,,,2021,0.1597849726483415,192,0.24634545056436227,0.09300484071188697,-0.9307093830112594,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-12,,,,,,,0.2678055785123967,0.1915865702479338,,,2021,0.2678055785123967,193,0.246474372141208,0.09480352793023772,0.2250043520203758,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-14,0.1516278112339075,0.126629351244572,-0.3138723224497674,,,,,,,,2021,0.1516278112339075,195,0.2368390811532028,0.0940792505782507,-0.9057392506376372,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-16,0.1399132987395566,0.1411130662129011,-0.276083987242454,,,,,,,,2021,0.1399132987395566,197,0.23672249753526595,0.09300753323969459,-1.0408748132929972,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-07-19,0.1430788735417855,0.11901844808899,-0.3057119271990319,0.2128569476031002,0.1646228508788846,-0.3660641746131002,,,,,2021,0.1430788735417855,200,0.2429503175455467,0.09170004628684826,-1.0891100718897333,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-07-21,0.1402333664461295,0.1200051924823573,-0.3007486778233529,,,,,,,,2021,0.1402333664461295,202,0.23775897830440332,0.08485858893635134,-1.1492721371012127,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-07-24,0.141689148697304,0.1221458537856195,-0.2951350149969551,,,,,,,,2021,0.141689148697304,205,0.23480557178248543,0.08716074796945007,-1.0683297843866464,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-07-26,0.1383275714798768,0.1160763164419783,-0.2892246974330127,,,,,,,,2021,0.1383275714798768,207,0.23859114419564822,0.08906022827951009,-1.1257951461914104,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-07-28,,,,,,,0.2521272727272727,0.1717028925619834,,,2021,0.2521272727272727,209,0.2394353905847762,0.08738284745855544,0.14524454754711555,15,Штатное развитие,озимая пшеница
AOI-0008,2021-07-29,0.1510305858145371,0.1227287125063165,-0.3029691785843313,,,,,,,,2021,0.1510305858145371,210,0.23617990028839764,0.08308994935312393,-1.0247847680347537,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-07-31,0.1425887800085747,0.1192608399905363,-0.2987718167938414,,,,,,,,2021,0.1425887800085747,212,0.24001781193194144,0.07929324396118992,-1.2287179469041951,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-08-03,0.1354721365038837,0.1083365178019246,-0.296384200889486,,,,,,,,2021,0.1354721365038837,215,0.23082061275213367,0.0755652456792003,-1.2618032984771343,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-08-05,0.1447443959769475,0.1198106296905839,-0.3002733420047637,,,,,,,,2021,0.1447443959769475,217,0.2399701566674666,0.08099836679905033,-1.175650379800443,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-08-08,0.1305866651898525,0.1048024262940279,-0.2577163726104738,,,,,,,,2021,0.1305866651898525,220,0.22167210394987258,0.07041193045646434,-1.2936080316152978,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-08-13,,,,,,,0.3880623966942148,0.2378721074380165,,,2021,0.3880623966942148,225,0.21303334843808064,0.06794080236838665,2.576199311086977,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-18,0.2062108801387182,0.1497863099796314,-0.3344343270478746,,,,,,,,2021,0.2062108801387182,230,0.20997450886038274,0.06731817304229443,-0.055908063923540426,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-20,0.2360198932580918,0.1781723779360395,-0.3461320055023943,0.310562114592066,0.2114442412149539,-0.4125325354807195,,,,,2021,0.2360198932580918,232,0.20763035284471712,0.06866805823817565,0.4134315304927564,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-23,0.2898097652755632,0.2087290116545002,-0.3903210937802708,,,,,,,,2021,0.2898097652755632,235,0.19955142712495888,0.05726414893453752,1.5761753178901627,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-25,0.3411418466655557,0.2439043510744745,-0.4197658119084189,,,,,,,,2021,0.3411418466655557,237,0.19658790600804837,0.056232412688587086,2.5706515823541385,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-28,0.3605913901319241,0.2477191086890799,-0.4397791104140417,0.3748354622478133,0.2566287897849186,-0.4456846912737998,,,,,2021,0.3605913901319241,240,0.1979033906391888,0.056572719629871177,2.8757323416149467,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-29,,,,,,,0.5050712809917355,0.320443388429752,,,2021,0.5050712809917355,241,0.1987987425423736,0.05696908690307854,5.376118086119637,15,Штатное развитие,озимая пшеница
AOI-0008,2021-08-30,0.3906999504560258,0.2932706834871558,-0.4415212484381209,,,,,,,,2021,0.3906999504560258,242,0.19771235269951243,0.05633860636317223,3.4254947045098847,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-02,0.3607544783755239,0.3720434629388441,-0.3719754700246245,,,,,,,,2021,0.3607544783755239,245,0.1994011385962361,0.0549198700035346,2.9379774527671536,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-04,0.4313866084316439,0.3154761417260237,-0.4474412909577174,,,,,,,,2021,0.4313866084316439,247,0.1981483867957675,0.05581462188220282,4.17880142820151,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-07,0.4806929655484921,0.3241658673816739,-0.4955615633456302,,,,,,,,2021,0.4806929655484921,250,0.1970002362246727,0.051007492655612455,5.561785427078901,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-09,0.5190904172366557,0.3720567887796538,-0.5129660797432753,,,,,,,,2021,0.5190904172366557,252,0.19907152421216723,0.052017622258079876,6.152124590331118,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-13,,,,0.5395450166943093,0.3819883413391211,-0.532662360426587,,,,,2021,0.5395450166943093,256,0.19592684542977584,0.051596081674093644,6.6597726051174915,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-14,0.5610114892513114,0.3992833929518524,-0.5326435750570393,,,,0.4659847107438016,0.2896785123966943,,,2021,0.5610114892513114,257,0.1954763193969155,0.05180364020227595,7.056167644341263,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-17,0.5904952138121823,0.4218716077730026,-0.5608572270256239,,,,,,,,2021,0.5904952138121823,260,0.19213553859545227,0.053401250730539904,7.459744290013607,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-19,0.2040174994024476,0.20660641224616,-0.2325881667572772,,,,,,,,2021,0.2040174994024476,262,0.1904853615314335,0.05299270281141902,0.25535851453302644,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-27,0.2118649758554579,0.0487505800245347,-0.3319567851572113,,,,,,,,2021,0.2118649758554579,270,0.20610091010466977,0.06654203135903747,0.08662293039548584,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-29,0.1735862812703657,0.0929389485564222,-0.2202960874275047,0.2308212390159264,0.088253329698645,-0.2914448635552779,,,,,2021,0.1735862812703657,272,0.2099938026858637,0.0651378456294231,-0.5589303892951064,15,Штатное развитие,озимая пшеница
AOI-0008,2021-09-30,,,,,,,0.3766173553719009,0.1672014462809917,,,2021,0.3766173553719009,273,0.20830671379794527,0.06464010329627398,2.603811457455661,15,Штатное развитие,озимая пшеница
AOI-0008,2021-10-02,0.1927317259854368,0.2276786594305893,-0.2045236267970172,,,,,,,,2021,0.1927317259854368,275,0.21795216031586725,0.06624939763178055,-0.3806892625742447,15,Штатное развитие,озимая пшеница
AOI-0008,2021-10-07,0.2284430637994661,0.1154235435909967,-0.3056033020407179,0.2343616116172499,0.0984027886398882,-0.3131447778906043,,,,,2021,0.2284430637994661,280,0.2264951319619701,0.06557135031625358,0.02970705694028017,15,Штатное развитие,озимая пшеница
AOI-0008,2021-10-14,0.1537099062720194,0.0690527958867291,-0.2878589132836785,,,,,,,,2021,0.1537099062720194,287,0.23641320790424927,0.06975600651573995,-1.1856083190996387,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-10-15,,,,0.1763374003821649,0.1022345078968996,-0.2303443291520783,,,,,2021,0.1763374003821649,288,0.23887443189105678,0.07122760565987216,-0.8779886805057058,15,Штатное развитие,озимая пшеница
AOI-0008,2021-10-16,,,,,,,0.2775894628099173,0.1060396694214876,,,2021,0.2775894628099173,289,0.2423985259312678,0.0733004141288508,0.48009192440290027,15,Штатное развитие,озимая пшеница
AOI-0008,2021-10-17,0.1680181624591001,0.0833013217328191,-0.2334664576453431,,,,,,,,2021,0.1680181624591001,290,0.2508268019954544,0.07130246045054275,-1.161371417102675,15,Угнетение биомассы,озимая пшеница
AOI-0008,2021-10-22,0.1889345966086403,0.0650090160104805,-0.325260653824086,,,,,,,,2021,0.1889345966086403,295,0.25555237774126505,0.077118387229235,-0.8638378410923311,14,Штатное развитие,озимая пшеница
AOI-0008,2021-10-27,0.2119642194803933,0.0674564195406842,-0.3622982472880683,,,,,,,,2021,0.2119642194803933,300,0.2394679336622834,0.07587704340958988,-0.3624774101097089,9,Штатное развитие,озимая пшеница
AOI-0008,2022-04-02,0.1942508983544698,0.0868015985712991,-0.3188388374705504,,,,,,,,2022,0.1942508983544698,92,0.45498661828906256,0.20281587483436792,-1.2855784595142061,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-04-05,0.1894508598855138,0.0788918107166536,-0.3229536063557395,,,,,,,,2022,0.1894508598855138,95,0.42796612062046985,0.20520182472638976,-1.1623447357399743,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-04-07,0.193091246147414,0.090221333459117,-0.3098815668240922,,,,0.5108522727272727,0.2621981404958677,,,2022,0.193091246147414,97,0.44174592042083316,0.20727165911137987,-1.1996559266204438,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-04-10,0.1935893547799951,0.0822754530427445,-0.3089736158379877,,,,,,,,2022,0.1935893547799951,100,0.44824155776317975,0.2215074884537202,-1.149632478616584,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-04-17,,,,0.3125687794650237,0.1590488352968419,-0.3768683829405205,,,,,2022,0.3125687794650237,107,0.5311927460509542,0.24648921549276276,-0.8869514479522923,15,Штатное развитие,озимая пшеница
AOI-0008,2022-04-23,,,,,,,0.5791842975206611,0.3763095041322314,,,2022,0.5791842975206611,113,0.5592119629486401,0.2529719162819598,0.07895079764411526,15,Штатное развитие,озимая пшеница
AOI-0008,2022-04-25,0.3107055122473939,0.1619353350316071,-0.3716693473109252,0.3503341511449327,0.1883374731497257,-0.4019215321367266,,,,,2022,0.3107055122473939,115,0.5894885602697484,0.2546102233123648,-1.0949405110113493,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-04-27,0.3583873091187171,0.2778448037952219,-0.3608873359705166,,,,,,,,2022,0.3583873091187171,117,0.5877208171813453,0.25242028769783686,-0.9085383356236206,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-09,,,,,,,0.6316814049586775,0.3965702479338843,,,2022,0.6316814049586775,129,0.6694740307931223,0.2506620868953576,-0.1507712087716792,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-10,0.5430306456444461,0.4630258969699021,-0.4555762366496034,0.5766580495324295,0.360536673125449,-0.5379467000537401,,,,,2022,0.5430306456444461,130,0.6737930873829202,0.2451267338017798,-0.5334483094129353,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-11,,,,0.6622814738396842,0.2919515802059776,-0.53120075793672,,,,,2022,0.6622814738396842,131,0.6849624665343663,0.2398294360582965,-0.09457134648462825,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-12,0.502668205707283,0.4087950451215023,-0.4427186176746148,,,,,,,,2022,0.502668205707283,132,0.6877327611102156,0.2415257725099791,-0.7662310878036271,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-20,0.6538073452868811,0.4450457076095889,-0.5393366157366433,,,,,,,,2022,0.6538073452868811,140,0.7056318276478951,0.21284246932774056,-0.24348750756698498,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-25,0.7259446341569766,0.6155179476129511,-0.610860079788459,,,,0.7732369834710744,0.6417272727272727,,,2022,0.7259446341569766,145,0.7035775826929151,0.1835233607649126,0.12187577303966736,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-27,,,,0.8179477942544785,0.4907847590989512,-0.7053843254605454,,,,,2022,0.8179477942544785,147,0.6886723338572966,0.19497220104419788,0.6630456019105854,15,Штатное развитие,озимая пшеница
AOI-0008,2022-05-30,0.7824352733373793,0.6775253151588732,-0.6601003471616412,,,,,,,,2022,0.7824352733373793,150,0.6652756095672091,0.20397139095722114,0.5743926303603138,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-01,0.7846182827096586,0.7440486995108964,-0.6614520331613852,,,,,,,,2022,0.7846182827096586,152,0.6624683957569958,0.2092775868293645,0.5836740035246025,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-04,0.7422899288166502,0.6905982911191285,-0.6397041970538734,0.7441220028061293,0.5823954081187596,-0.6720787831397722,,,,,2022,0.7422899288166502,155,0.5887110804520396,0.21417284698506583,0.7170789879602228,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-06,0.7921363492600227,0.7415533240508084,-0.658143822001098,,,,,,,,2022,0.7921363492600227,157,0.5801211978981183,0.2104656968435784,1.0073620287845653,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-08,,,,0.7977492680468353,0.6853901626868315,-0.7300110347011259,,,,,2022,0.7977492680468353,159,0.5724620928281292,0.21990217352961888,1.0244881694557781,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-09,0.7773706235051161,0.7036643064697954,-0.6530934301881048,,,,,,,,2022,0.7773706235051161,160,0.5655275041945309,0.22462370001533383,0.9431022607860339,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-10,,,,,,,0.7034020661157026,0.5429907024793388,,,2022,0.7034020661157026,161,0.5549322849291596,0.2238446592049627,0.663271492444218,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-11,0.7568256763572588,0.6893146018157863,-0.6239678891543802,,,,,,,,2022,0.7568256763572588,162,0.5372973787383943,0.22704373620909832,0.9668987186534298,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-12,,,,0.7349333310936149,0.5656541314231271,-0.6483458893312204,,,,,2022,0.7349333310936149,163,0.5233604078409462,0.22658184149004287,0.9337593951100724,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-16,0.6048705575465764,0.7741510012666689,-0.5001255605906795,,,,,,,,2022,0.6048705575465764,167,0.4580743671048807,0.21424491781800575,0.6851793355788928,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-19,0.5239590595294943,0.4606675702224033,-0.4808616389125065,,,,,,,,2022,0.5239590595294943,170,0.3893144288678659,0.19733545296636498,0.6823134344976421,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-20,,,,0.4777699044082659,0.3555394149237301,-0.514650420147653,,,,,2022,0.4777699044082659,171,0.3813738135185518,0.19694733104597256,0.4894511155737,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-24,0.3647408992423406,0.3459432155082558,-0.4579835583748837,,,,,,,,2022,0.3647408992423406,175,0.34552032506412267,0.18410164130670842,0.104401970790673,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-26,,,,,,,0.4083685950413223,0.2764113636363636,,,2022,0.4083685950413223,177,0.32786609681608514,0.1678861251364507,0.47950655934079206,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-29,0.3493623382882143,0.2429106424357801,-0.4668359097949907,,,,,,,,2022,0.3493623382882143,180,0.30904678415071246,0.16048742394986554,0.2512069366263611,15,Штатное развитие,озимая пшеница
AOI-0008,2022-06-30,,,,0.386042129011274,0.2452234445782373,-0.515965722824364,,,,,2022,0.386042129011274,181,0.3066854151813888,0.15723399435508081,0.5047045593122457,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-01,0.3345536045790675,0.2369290776787039,-0.4615735657750426,,,,,,,,2022,0.3345536045790675,182,0.30335634765552516,0.15767711449338725,0.19785532620747398,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-06,0.1668469889594561,0.0988971559366209,-0.2967380276744309,0.2208664702853688,0.1203136784861924,-0.3443458109987642,,,,,2022,0.1668469889594561,187,0.26078817686047906,0.1073084496644838,-0.875431414718453,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-09,0.1476580175277968,0.0822621807732775,-0.2830309344101754,,,,,,,,2022,0.1476580175277968,190,0.24893100163455376,0.1007554391483087,-1.0051366453545643,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-07-12,,,,0.2053417244718147,0.1111706935929342,-0.345895755408404,0.2883894628099174,0.152220041322314,,,2022,0.2053417244718147,193,0.2449667658271798,0.09635232651296671,-0.41125152644894897,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-14,,,,0.2344993715112433,0.1258067265905338,-0.352367568947794,,,,,2022,0.2344993715112433,195,0.23674855433418934,0.09336950394385138,-0.024089051863214354,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-17,,,,0.207289527099685,0.1030044898271219,-0.3415666291942097,,,,,2022,0.207289527099685,198,0.23810701428707204,0.09138353426022891,-0.3372323847710837,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-19,0.1697118491780841,0.0899836485568299,-0.2983536848873683,,,,,,,,2022,0.1697118491780841,200,0.24038256237086073,0.09036174697524298,-0.7820866191546603,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-21,0.0495402787651884,0.0271885820766964,-0.1123076541021313,,,,,,,,2022,0.0495402787651884,202,0.23455275367526168,0.08407412950184513,-2.2005874578340165,15,Критическая аномалия,озимая пшеница
AOI-0008,2022-07-24,0.0970813215367777,0.0562375298336456,-0.1420565053669349,,,,,,,,2022,0.0970813215367777,205,0.2328821779258053,0.08602059143452827,-1.5787017285551672,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-07-28,,,,,,,0.2688809917355372,0.1347353305785124,,,2022,0.2688809917355372,209,0.2355427525275473,0.08530983279702453,0.39079011310818884,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-29,,,,0.2016702114436569,0.1049104586167481,-0.2882726364645284,,,,,2022,0.2016702114436569,210,0.23258063150156308,0.08102198940153345,-0.38150655502567987,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-30,,,,0.2538813525638418,0.136517469478251,-0.3421813683204251,,,,,2022,0.2538813525638418,211,0.2346662706297448,0.08184044885261944,0.2347871034859556,15,Штатное развитие,озимая пшеница
AOI-0008,2022-07-31,0.1259539658164748,0.1122175052619444,-0.1904237843718467,,,,,,,,2022,0.1259539658164748,212,0.23434385991856357,0.08134557687581212,-1.3324620497505895,15,Угнетение биомассы,озимая пшеница
AOI-0008,2022-08-07,,,,0.222283264974161,0.1083941814775606,-0.3259873099545977,,,,,2022,0.222283264974161,219,0.2234634736400827,0.07738250096406843,-0.015251622152529155,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-08,0.1672347571985316,0.0749792073259481,-0.3051664998695013,,,,,,,,2022,0.1672347571985316,220,0.22269845848872713,0.0752375597871846,-0.7371810229768085,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-10,0.1621678153728981,0.0773437717774002,-0.2954907176416578,,,,,,,,2022,0.1621678153728981,222,0.218356267719214,0.07425081744567238,-0.7567385017333673,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-13,,,,,,,0.233321694214876,0.1179793388429752,,,2022,0.233321694214876,225,0.21492028701179397,0.07168941159623991,0.25668235787343496,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-15,0.188530999337423,0.0886718041142566,-0.3307326502998192,0.20900630796259378,0.1025286270745679,-0.304018693199669,,,,,2022,0.188530999337423,227,0.214510186780191,0.07157966014747918,-0.36294091630557823,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-23,0.1655341706637486,0.0765441547732956,-0.3109458653691136,0.2068789374657375,0.1063707568370218,-0.3119754139507559,,,,,2022,0.1655341706637486,235,0.2148020598746757,0.07394091545395351,-0.6663142984970013,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-25,0.1615111015603771,0.0840293831484747,-0.297762743114477,,,,,,,,2022,0.1615111015603771,237,0.21545279019567476,0.0753726442053097,-0.7156666613468456,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-28,0.1423708722490695,0.0737730458404655,-0.2659827366027826,,,,,,,,2022,0.1423708722490695,240,0.22057849941620908,0.07989034921230499,-0.9789371048974432,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-29,,,,,,,0.2301365702479338,0.124170041322314,,,2022,0.2301365702479338,241,0.2231409180250798,0.08160440879905831,0.08572640039682185,15,Штатное развитие,озимая пшеница
AOI-0008,2022-08-30,0.1355550081891386,0.0714719984377971,-0.2616012551864594,,,,,,,,2022,0.1355550081891386,242,0.2268803049264563,0.08783900104931869,-1.0396896099267066,15,Угнетение биомассы,озимая пшеница
